94,"T6SS00013","WP_010953543.1","TssC",NA,NA,"-","NC_002947","2998984..3000474","T6CP000094","PP_RS13675 (tssC)","chromosome","Pseudomonas putida KT2440"
95,"T6SS00013","WP_010953544.1","TssB",NA,NA,"-","NC_002947","3000492..3000995","T6CP000095","PP_RS13680 (tssB)","chromosome","Pseudomonas putida KT2440"
96,"T6SS00014","WP_010953988.1","TssM",NA,NA,"-","NC_002947","3478723..3481218","T6CP000096","PP_RS16000 (tssM)","chromosome","Pseudomonas putida KT2440"
97,"T6SS00014","WP_010953989.1","TssM",NA,NA,"-","NC_002947","3482120..3485923","T6CP000097","PP_RS16010","chromosome","Pseudomonas putida KT2440"
98,"T6SS00014","WP_010953991.1","TssK",NA,NA,"-","NC_002947","3486667..3488010","T6CP000098","PP_RS16020 (tssK)","chromosome","Pseudomonas putida KT2440"
99,"T6SS00014","WP_004576638.1","TssJ",NA,NA,"-","NC_002947","3488007..3488729","T6CP000099","PP_RS16025 (tssJ)","chromosome","Pseudomonas putida KT2440"
100,"T6SS00014","WP_049586082.1","TssH",NA,NA,"-","NC_002947","3488754..3491351","T6CP000100","PP_RS16030 (tssH)","chromosome","Pseudomonas putida KT2440"
101,"T6SS00014","WP_003248350.1","TssG",NA,NA,"-","NC_002947","3491348..3492418","T6CP000101","PP_RS16035 (tssG)","chromosome","Pseudomonas putida KT2440"
102,"T6SS00014","WP_010953993.1","TssF",NA,NA,"-","NC_002947","3492382..3494202","T6CP000102","PP_RS16040 (tssF)","chromosome","Pseudomonas putida KT2440"
103,"T6SS00014","WP_003248355.1","TssE",NA,NA,"-","NC_002947","3494202..3494684","T6CP000103","PP_RS16045 (tssE)","chromosome","Pseudomonas putida KT2440"
104,"T6SS00014","WP_003248356.1","TssC",NA,NA,"-","NC_002947","3494711..3496213","T6CP000104","PP_RS16050 (tssC)","chromosome","Pseudomonas putida KT2440"
105,"T6SS00014","WP_049586301.1","TssB",NA,NA,"-","NC_002947","3496228..3496767","T6CP000105","PP_RS16055 (tssB)","chromosome","Pseudomonas putida KT2440"
106,"T6SS00014","WP_010953999.1","TssI",NA,NA,"+","NC_002947","3508373..3510229","T6CP000106","PP_RS16145","chromosome","Pseudomonas putida KT2440"
107,"T6SS00015","WP_010954863.1","TssM",NA,NA,"-","NC_002947","4596182..4599808","T6CP000107","PP_RS21140 (tssM)","chromosome","Pseudomonas putida KT2440"
108,"T6SS00015","WP_010954866.1","TssB",NA,NA,"+","NC_002947","4602166..4602669","T6CP000108","PP_RS21155 (tssB)","chromosome","Pseudomonas putida KT2440"
109,"T6SS00015","WP_010954868.1","TssF",NA,NA,"+","NC_002947","4604585..4606351","T6CP000109","PP_RS21170 (tssF)","chromosome","Pseudomonas putida KT2440"
110,"T6SS00015","WP_010954869.1","TssG",NA,NA,"+","NC_002947","4606315..4607331","T6CP000110","PP_RS21175 (tssG)","chromosome","Pseudomonas putida KT2440"
111,"T6SS00015","WP_010954870.1","TssJ",NA,NA,"+","NC_002947","4607328..4608125","T6CP000111","PP_RS21180 (tssJ)","chromosome","Pseudomonas putida KT2440"
112,"T6SS00015","WP_003251351.1","TssK",NA,NA,"+","NC_002947","4608175..4609512","T6CP000112","PP_RS21185 (tssK)","chromosome","Pseudomonas putida KT2440"
113,"T6SS00015","WP_051122586.1","TssL",NA,NA,"+","NC_002947","4609514..4610389","T6CP000113","PP_RS21190 (icmH)","chromosome","Pseudomonas putida KT2440"
114,"T6SS00016","WP_010973755.1","TssM",NA,NA,"-","NC_003063","1460756..1464235","T6CP000114","ATU_RS20285 (tssM)","chromosome linear","Agrobacterium tumefaciens str. C58"
115,"T6SS00016","WP_010973756.1","TssL",NA,NA,"-","NC_003063","1464232..1465737","T6CP000115","ATU_RS20290 (tssL)","chromosome linear","Agrobacterium tumefaciens str. C58"
116,"T6SS00016","WP_010973757.1","TssK",NA,NA,"-","NC_003063","1465734..1467074","T6CP000116","ATU_RS20295 (tssK)","chromosome linear","Agrobacterium tumefaciens str. C58"
117,"T6SS00016","WP_010973759.1","TssG",NA,NA,"-","NC_003063","1468274..1469278","T6CP000117","ATU_RS20305 (tssG)","chromosome linear","Agrobacterium tumefaciens str. C58"
118,"T6SS00016","WP_010973760.1","TssF",NA,NA,"-","NC_003063","1469288..1471069","T6CP000118","ATU_RS20310 (tssF)","chromosome linear","Agrobacterium tumefaciens str. C58"
119,"T6SS00016","WP_006315896.1","TssC",NA,NA,"-","NC_003063","1472385..1473779","T6CP000119","ATU_RS20325 (tssC)","chromosome linear","Agrobacterium tumefaciens str. C58"
120,"T6SS00016","WP_006315895.1","TssC",NA,NA,"-","NC_003063","1473834..1475315","T6CP000120","ATU_RS20330 (tssC)","chromosome linear","Agrobacterium tumefaciens str. C58"
121,"T6SS00016","WP_010973761.1","TssB",NA,NA,"-","NC_003063","1475409..1475918","T6CP000121","ATU_RS20335 (tssB)","chromosome linear","Agrobacterium tumefaciens str. C58"
122,"T6SS00016","WP_010973763.1","TssH",NA,NA,"+","NC_003063","1477260..1479938","T6CP000122","ATU_RS20345 (tssH)","chromosome linear","Agrobacterium tumefaciens str. C58"
123,"T6SS00016","WP_003504561.1","TssD",NA,NA,"+","NC_003063","1479996..1480472","T6CP000123","ATU_RS20350","chromosome linear","Agrobacterium tumefaciens str. C58"
124,"T6SS00016","WP_010973765.1","TssI",NA,NA,"+","NC_003063","1481495..1483945","T6CP000124","ATU_RS20365","chromosome linear","Agrobacterium tumefaciens str. C58"
125,"T6SS00017","WP_002210482.1","TssA",NA,NA,"+","NC_003143","532701..533714","T6CP000125","YPO_RS03500","chromosome","Yersinia pestis CO92"
126,"T6SS00017","WP_002210481.1","TssB",NA,NA,"+","NC_003143","533725..534285","T6CP000126","YPO_RS03505 (tssB)","chromosome","Yersinia pestis CO92"
127,"T6SS00017","WP_002210480.1","TssC",NA,NA,"+","NC_003143","534294..535796","T6CP000127","YPO_RS03510 (tssC)","chromosome","Yersinia pestis CO92"
128,"T6SS00017","WP_002210479.1","TssD",NA,NA,"+","NC_003143","535959..536477","T6CP000128","YPO_RS03515","chromosome","Yersinia pestis CO92"
129,"T6SS00017","WP_002210478.1","TssE",NA,NA,"+","NC_003143","536551..536994","T6CP000129","YPO_RS03520","chromosome","Yersinia pestis CO92"
130,"T6SS00017","WP_002210477.1","TssF",NA,NA,"+","NC_003143","537027..538871","T6CP000130","YPO_RS03525 (tssF)","chromosome","Yersinia pestis CO92"
131,"T6SS00017","WP_002210476.1","TssG",NA,NA,"+","NC_003143","538864..539847","T6CP000131","YPO_RS03530 (tssG)","chromosome","Yersinia pestis CO92"
132,"T6SS00017","WP_002210475.1","TssH",NA,NA,"+","NC_003143","539865..542453","T6CP000132","YPO_RS03535 (tssH)","chromosome","Yersinia pestis CO92"
133,"T6SS00017","WP_002210474.1","TssI",NA,NA,"+","NC_003143","542557..544905","T6CP000133","YPO_RS03540 (vgrG)","chromosome","Yersinia pestis CO92"
134,"T6SS00017","WP_002210471.1","TssJ",NA,NA,"+","NC_003143","549240..549731","T6CP000134","YPO_RS03570 (tssJ)","chromosome","Yersinia pestis CO92"
135,"T6SS00017","WP_002210470.1","TssK",NA,NA,"+","NC_003143","549851..551206","T6CP000135","YPO_RS03575 (tssK)","chromosome","Yersinia pestis CO92"
136,"T6SS00017","WP_002210469.1","TssL",NA,NA,"+","NC_003143","551203..552813","T6CP000136","YPO_RS03580","chromosome","Yersinia pestis CO92"
137,"T6SS00018","WP_002210012.1","TssI",NA,NA,"-","NC_003143","1074635..1076983","T6CP000137","YPO_RS05800","chromosome","Yersinia pestis CO92"
138,"T6SS00018","WP_002210013.1","TssH",NA,NA,"-","NC_003143","1076980..1079628","T6CP000138","YPO_RS05805 (tssH)","chromosome","Yersinia pestis CO92"
139,"T6SS00018","WP_002211664.1","TssK",NA,NA,"-","NC_003143","1082960..1084312","T6CP000139","YPO_RS05825 (tssK)","chromosome","Yersinia pestis CO92"
140,"T6SS00018","WP_002215896.1","TssC",NA,NA,"-","NC_003143","1084324..1085868","T6CP000140","YPO_RS05830 (tssC)","chromosome","Yersinia pestis CO92"
141,"T6SS00018","WP_002211662.1","TssB",NA,NA,"-","NC_003143","1085911..1086411","T6CP000141","YPO_RS05835 (tssB)","chromosome","Yersinia pestis CO92"
142,"T6SS00019","WP_002213014.1","TssB",NA,NA,"+","NC_003143","1656394..1656894","T6CP000142","YPO_RS08310 (tssB)","chromosome","Yersinia pestis CO92"
143,"T6SS00019","WP_002214707.1","TssC",NA,NA,"+","NC_003143","1656937..1658487","T6CP000143","YPO_RS08315 (tssC)","chromosome","Yersinia pestis CO92"
144,"T6SS00019","WP_002213011.1","TssK",NA,NA,"+","NC_003143","1658499..1659851","T6CP000144","YPO_RS08320 (tssK)","chromosome","Yersinia pestis CO92"
145,"T6SS00019","WP_002211927.1","TssH",NA,NA,"+","NC_003143","1663153..1665795","T6CP000145","YPO_RS08340 (tssH)","chromosome","Yersinia pestis CO92"
146,"T6SS00019","WP_002211928.1","TssI",NA,NA,"+","NC_003143","1665798..1668146","T6CP000146","YPO_RS08345","chromosome","Yersinia pestis CO92"
147,"T6SS00019","WP_002211936.1","TssM",NA,NA,"+","NC_003143","1677882..1681304","T6CP000147","YPO_RS08385","chromosome","Yersinia pestis CO92"
148,"T6SS00019","WP_002211940.1","TssF",NA,NA,"+","NC_003143","1684716..1686479","T6CP000148","YPO_RS08405 (tssF)","chromosome","Yersinia pestis CO92"
149,"T6SS00019","WP_002211941.1","TssG",NA,NA,"+","NC_003143","1686443..1687528","T6CP000149","YPO_RS08410 (tssG)","chromosome","Yersinia pestis CO92"
150,"T6SS00019","WP_002214552.1","TssJ",NA,NA,"+","NC_003143","1687503..1688084","T6CP000150","YPO_RS08415 (tssJ)","chromosome","Yersinia pestis CO92"
151,"T6SS00019","WP_002211943.1","TssE",NA,NA,"+","NC_003143","1688084..1688536","T6CP000151","YPO_RS08420 (tssE)","chromosome","Yersinia pestis CO92"
152,"T6SS00020","-","TssL",NA,NA,"+","NC_003143","3050889..3051674","T6CP000152","YPO_RS14600 (tssL)","chromosome","Yersinia pestis CO92"
153,"T6SS00020","WP_002214843.1","TssM",NA,NA,"+","NC_003143","3051683..3055510","T6CP000153","YPO_RS14605 (tssM)","chromosome","Yersinia pestis CO92"
154,"T6SS00020","WP_002222244.1","TssI",NA,NA,"+","NC_003143","3055837..3058569","T6CP000154","YPO_RS14610","chromosome","Yersinia pestis CO92"
155,"T6SS00020","WP_002209686.1","TssE",NA,NA,"+","NC_003143","3060699..3061178","T6CP000155","YPO_RS14630","chromosome","Yersinia pestis CO92"
156,"T6SS00021","WP_002211571.1","TssK",NA,NA,"-","NC_003143","3277633..3278982","T6CP000156","YPO_RS15635 (tssK)","chromosome","Yersinia pestis CO92"
157,"T6SS00021","WP_002211572.1","TssJ",NA,NA,"-","NC_003143","3278986..3279525","T6CP000157","YPO_RS15640 (tssJ)","chromosome","Yersinia pestis CO92"
